7/25/12,Victor Menegaux,logo-vm.png,R. Kelly,Ignition (Remix) (SE),R&B,,2003,133,ignition-remix-se-vm-edit.mp3,ignition-remix-se-vm-edit.mp3,687,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,R. Kelly,Ignition (Remix),R&B,,2003,133,ignition-remix-vm-edit.mp3,ignition-remix-vm-edit.mp3,688,,0,,,,
7/25/12,DJ Elad,logo-djelad.png,Dixie Cups,Iko Iko (ReDrum),60s,,1965,109,iko-iko-redrum-elad-edit.mp3,iko-iko-redrum-elad-edit.mp3,689,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,KC & The Sunshine Band,Im Your Boogie Man (SE),70s,,1976,114,im-you-boogie-man-se-vm-edit.mp3,im-you-boogie-man-se-vm-edit.mp3,690,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Mungo Jerry,In The Summertime (ReDrum) (No Samples),70s,,1970,85,in-the-summertime-redrum-no-samples-vm-edit.mp3,in-the-summertime-redrum-no-samples-vm-edit.mp3,691,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Mungo Jerry,In The Summertime (ReDrum) (With Samples),70s,,1970,85,in-the-summertime-redrum-with-samples-vm-edit.mp3,in-the-summertime-redrum-with-samples-vm-edit.mp3,692,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Billy Joel,Its Still Rock & Roll To Me (QH),Rock,Quick Hitter,1980,138,its-still-rock-and-roll-to-me-qh-vm-edit.mp3,its-still-rock-and-roll-to-me-qh-vm-edit.mp3,693,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Newcleus,Jam On It (QH),80s,Quick Hitter,1984,116,jam-on-it-qh-vm-edit.mp3,jam-on-it-qh-vm-edit.mp3,694,,0,,,,
7/25/12,DJ Phase,logo-djphase.png,Three Dog Night,Joy to the World (Bmore Remix),Rock,Remix,1970,130,joy-to-the-world-bmore-remix-phase-remix.mp3,joy-to-the-world-bmore-remix-phase-remix.mp3,695,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Lady Gaga,Just Dance (Aca Out) (SE),00s,,2008,119,just-dance-aca-out-se-vm-edit.mp3,just-dance-aca-out-se-vm-edit.mp3,696,,0,,Yes,,
7/25/12,Victor Menegaux,logo-vm.png,The Cars,Just What I Needed (ReDrum),Rock,,1978,135,just-what-i-needed-redrum-vm-edit.mp3,just-what-i-needed-redrum-vm-edit.mp3,697,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Madonna,La Isla Bonita (SE),80s,,1987,100,la-isla-bonita-se-vm-edit.mp3,la-isla-bonita-se-vm-edit.mp3,698,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,ZZ Top,Legs (SE),Rock,,1984,125,legs-se-vm-edit.mp3,legs-se-vm-edit.mp3,699,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Kevin Rudolf,Let It Rock (Aca Out),00s,,2008,112,let-it-rock-aca-out-vm-edit.mp3,let-it-rock-aca-out-vm-edit.mp3,700,,0,,Yes,,
7/25/12,Victor Menegaux,logo-vm.png,Justin Timberlake,Like I Love You (SE),00s,,2002,115,like-i-love-you-se-vm-edit.mp3,like-i-love-you-se-vm-edit.mp3,701,,0,,,,
7/25/12,DJ Phase,logo-djphase.png,Ricky Martin,Livin La Vida Loca,90s,,1999,89,livin-la-vida-loca-phase-edit.mp3,livin-la-vida-loca-phase-edit.mp3,702,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,The Chordettes,Lollipop (Bmore Remix),60s,Remix,1960,74,lollipop-bmore-remix-vm-edit.mp3,lollipop-bmore-remix-vm-edit.mp3,703,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Doobie Brothers,Long Train Runnin (ReDrum) (No Samples),Rock,,1973,122,long-train-runnin-redrum-no-samples-vm-edit.mp3,long-train-runnin-redrum-no-samples-vm-edit.mp3,704,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Doobie Brothers,Long Train Runnin (ReDrum) (With Samples),Rock,,1973,122,long-train-runnin-redrum-with-samples-vm-edit.mp3,long-train-runnin-redrum-with-samples-vm-edit.mp3,705,,0,,,,
7/25/12,DJ Elad,logo-djelad.png,Neil Diamond,Love Potion No. 9 (ReDrum),90s,,1993,107,love-potion-no-9-redrum-elad-edit.mp3,love-potion-no-9-redrum-elad-edit.mp3,706,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,B-52s,Love Shack (QH),80s,Quick Hitter,1989,132,love-shack-qh-vm-edit.mp3,love-shack-qh-vm-edit.mp3,707,,0,,,,
7/25/12,DJ Elad,logo-djelad.png,Captain & Tenille,Love Will Keep Us Together (ReDrum) (QH),70s,Quick Hitter,1975,129,love-will-keep-us-together-redrum-qh-elad-edit.mp3,love-will-keep-us-together-redrum-qh-elad-edit.mp3,708,,0,,,,
7/25/12,DJ Elad,logo-djelad.png,Bee Gees,Love You Inside Out (SE),70s,,1979,95,love-you-inside-out-se-elad-edit.mp3,love-you-inside-out-se-elad-edit.mp3,709,,0,,,,
7/25/12,DJ Elad,logo-djelad.png,Steppenwolf,Magic Carpet Ride (ReDrum),Rock,,1968,114,magic-carpet-ride-redrum-elad-edit.mp3,magic-carpet-ride-redrum-elad-edit.mp3,710,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Lou Bega,Mambo #5 (QH),90s,Quick Hitter,1999,87,mambo-5-qh-vm-edit.mp3,mambo-5-qh-vm-edit.mp3,711,,0,,,,
7/25/12,DJ Phase,logo-djphase.png,Toni Basil,Mickey (ReDrum) (Lil Jon Hype),80s,,1982,80,mickey-redrum-lil-jon-hype-phase-edit.mp3,mickey-redrum-lil-jon-hype-phase-edit.mp3,712,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,The Angels,My Boyfriends Back (ReDrum),60s,,1963,135,my-boyfriends-back-redrum-vm-edit.mp3,my-boyfriends-back-redrum-vm-edit.mp3,713,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Luther Vandross,Never Too Much (QH),80s,Quick Hitter,1981,110,never-too-much-qh-vm-edit.mp3,never-too-much-qh-vm-edit.mp3,714,,0,,,,
7/25/12,DJ Elad,logo-djelad.png,Poison,Nothing But a Good Time (Aca Out) (ReDrum) (SE),Rock,,1988,129,nothing-but-a-good-time-aca-out-redrum-se-elad-edit.mp3,nothing-but-a-good-time-aca-out-redrum-se-elad-edit.mp3,715,,0,,Yes,,
7/25/12,DJ Phase,logo-djphase.png,Bob Segar,Old Time Rock & Roll (ReDrum),Rock,,1979,126,old-time-rock-roll-redrum-phase-edit.mp3,old-time-rock-roll-redrum-phase-edit.mp3,716,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Eric B & Rakim,Paid in Full,Hip-Hop,,1988,98,paid-in-full-vm-edit.mp3,paid-in-full-vm-edit.mp3,717,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,AC/DC,Shook Me All Night Long (SE),Rock,,1980,125,shook-me-all-night-long-se-vm-edit.mp3,shook-me-all-night-long-se-vm-edit.mp3,718,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Junior Walker & The All Stars,Shotgun (ReDrum) (SE),60s,,1965,120,shotgun-redrum-se-vm-edit.mp3,shotgun-redrum-se-vm-edit.mp3,719,,0,,,,
7/25/12,DJ Elad,logo-djelad.png,Creedence Clearwater Revival,Proud Mary (ReDrum),Rock,,1969,120,proud-mary-elad-edit.mp3,proud-mary-elad-edit.mp3,720,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,The Gap Band,Party Train (SE),80s,,1983,127,party-train-se-vm-edit.mp3,party-train-se-vm-edit.mp3,721,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,DMX,Party Up (SE) (DIRTY),Hip-Hop,,1999,101,party-up-se-vm-edit-dirty.mp3,party-up-se-vm-edit-dirty.mp3,722,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,DMX,Party Up (SE),Hip-Hop,,1999,101,party-up-se-vm-edit.mp3,party-up-se-vm-edit.mp3,723,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Pointer Sisters,Jump (For My Love) (QH),80s,Quick Hitter,1984,135,ps-jump-qh-vm-edit.mp3,ps-jump-qh-vm-edit.mp3,724,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Pointer Sisters,Jump (For My Love) (SE),80s,,1984,135,ps-jump-se-vm-edit.mp3,ps-jump-se-vm-edit.mp3,725,,0,,,,
7/25/12,DJ Phase,logo-djphase.png,Technotronic,Pump Up the Jam (Aca In) (SE),80s,,1989,125,pump-up-the-jam-aca-in-se-phase-edit.mp3,pump-up-the-jam-aca-in-se-phase-edit.mp3,726,,0,,Yes,,
7/25/12,Victor Menegaux,logo-vm.png,Aerosmith,Rag Doll (QH),Rock,Quick Hitter,1988,94,rag-doll-qh-vm-edit.mp3,rag-doll-qh-vm-edit.mp3,727,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Nelly,Ride With Me (Aca Out),Hip-Hop,,2001,102,ride-wit-me-aca-out-vm-edit.mp3,ride-wit-me-aca-out-vm-edit.mp3,728,,0,,Yes,,
7/25/12,Victor Menegaux,logo-vm.png,Nelly,Ride Wit Me (SE),Hip-Hop,,2001,102,ride-wit-me-se-vm-edit.mp3,ride-wit-me-se-vm-edit.mp3,729,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Flo Rida,Right Round (Aca Out),00s,,2009,128,right-round-aca-out-vm-edit.mp3,right-round-aca-out-vm-edit.mp3,730,,0,,Yes,,
7/25/12,Victor Menegaux,logo-vm.png,Flo Rida,Right Round,00s,,2009,128,right-round-vm-edit.mp3,right-round-vm-edit.mp3,731,,0,,,,
7/25/12,DJ Elad,logo-djelad.png,Michael Jackson,Rock With You (Aca Out) (ReDrum) (SE),70s,,1979,116,rock-with-you-aca-out-redrum-se-elad-edit.mp3,rock-with-you-aca-out-redrum-se-elad-edit.mp3,732,,0,,Yes,,
7/25/12,Victor Menegaux,logo-vm.png,Yin Yang Twins,Salt Shaker (QH),Hip-Hop,Quick Hitter,2003,102,salt-shaker-qh-vm-edit.mp3,salt-shaker-qh-vm-edit.mp3,733,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Justin Timberlake,Rock Your Body (Beatbox Outro) (QH),00s,Quick Hitter,2003,101,rock-your-body-beatbox-outro-qh-vm-edit.mp3,rock-your-body-beatbox-outro-qh-vm-edit.mp3,734,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Chicago,Saturday in the Park (ReDrum) (SE),70s,,1972,120,saturday-in-the-park-redrum-se-vm-edit.mp3,saturday-in-the-park-redrum-se-vm-edit.mp3,735,,0,,,,
7/25/12,DJ Elad,logo-djelad.png,Ying Yang Twins,Shake (Aca Out) (SE),Hip-Hop,,2005,120,shake-aca-out-se-elad-edit.mp3,shake-aca-out-se-elad-edit.mp3,736,,0,,Yes,,
7/25/12,Victor Menegaux,logo-vm.png,ZZ Top,Sharp Dressed Man (SE),Rock,,1982,125,sharp-dressed-man-se-vm-edit.mp3,sharp-dressed-man-se-vm-edit.mp3,737,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Fine Young Cannibals,She Drives Me Crazy (SE),80s,,1989,109,she-drives-me-crazy-se-vm-edit.mp3,she-drives-me-crazy-se-vm-edit.mp3,738,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Donna Summer,She Works Hard For The Money (SE),80s,,1983,136,she-works-hard-for-the-money-se-vm-edit.mp3,she-works-hard-for-the-money-se-vm-edit.mp3,739,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,R. Kelly,Shes Got That Vibe (SE),R&B,,1992,113,shes-got-that-vibe-se-vm-edit.mp3,shes-got-that-vibe-se-vm-edit.mp3,740,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,The Clash,Should I Stay or Should I Go (ReDrum),Rock,,1982,112,should-i-stay-or-should-i-go-redrum-vm-edit.mp3,should-i-stay-or-should-i-go-redrum-vm-edit.mp3,741,,0,,,,
7/25/12,DJ Phase,logo-djphase.png,Beyonce,Single Ladies (QH),R&B,Quick Hitter,2008,97,single-ladies-qh-phase-edit.mp3,single-ladies-qh-phase-edit.mp3,742,,0,,,,
7/25/12,DJ Phase,logo-djphase.png,Beyonce,Single Ladies (SE),R&B,,2008,97,single-ladies-se-phase-edit.mp3,single-ladies-se-phase-edit.mp3,743,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Sheryl Crow,Soak Up The Sun (SE),00s,,2002,120,soak-up-the-sun-se-vm-edit.mp3,soak-up-the-sun-se-vm-edit.mp3,744,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Sam & Dave,Soul Man (ReDrum) (SE),60s,,1967,114,soul-man-redrum-se-vm-edit.mp3,soul-man-redrum-se-vm-edit.mp3,745,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Steve Miller Band,Space Cowboy (ReDrum) (SE),Rock,,1969,83,space-cowboy-redrum-se-vm-edit.mp3,space-cowboy-redrum-se-vm-edit.mp3,746,,0,,,,
7/25/12,DJ Elad,logo-djelad.png,Ben Harper,Steal My Kisses (Aca Out),00s,,2000,100,steal-my-kisses-aca-out-elad-edit.mp3,steal-my-kisses-aca-out-elad-edit.mp3,747,,0,,Yes,,
7/25/12,DJ Phase,logo-djphase.png,Kanye West,Stronger (SE),Hip-Hop,,2007,104,stronger-se-phase-edit.mp3,stronger-se-phase-edit.mp3,748,,0,,,,
7/25/12,DJ Elad,logo-djelad.png,Steelers Wheel,Stuck In The Middle With You,Rock,,1972,124,stuck-in-the-middle-with-you-elad-edit.mp3,stuck-in-the-middle-with-you-elad-edit.mp3,749,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Steelers Wheel,Stuck In The Middle With You (SE),Rock,,1972,122,stuck-in-the-middle-with-you-redrum-se-vm-edit.mp3,stuck-in-the-middle-with-you-redrum-se-vm-edit.mp3,750,,0,,,,
7/25/12,DJ Elad,logo-djelad.png,Four Tops,Sugar Pie Honey Bunch (Aca Out) (ReDrum),60s,,1965,125,sugar-pie-honey-bunch-aca-out-redrum-elad-edit.mp3,sugar-pie-honey-bunch-aca-out-redrum-elad-edit.mp3,751,,0,,Yes,,
7/25/12,DJ Elad,logo-djelad.png,Four Tops,Sugar Pie Honey Bunch (ReDrum),60s,,1965,125,sugar-pie-honey-bunch-redrum-elad-edit.mp3,sugar-pie-honey-bunch-redrum-elad-edit.mp3,752,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Corey Hart,Sunglasses At Night (SE),80s,,1984,128,sunglasses-at-night-se-vm-edit.mp3,sunglasses-at-night-se-vm-edit.mp3,753,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Stevie Wonder,Superstition (QH),70s,Quick Hitter,1972,100,superstition-qh-vm-edit.mp3,superstition-qh-vm-edit.mp3,754,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Stevie Wonder,I Wish (QH),70s,Quick Hitter,1976,110,sw-i-wish-qh-vm-edit.mp3,sw-i-wish-qh-vm-edit.mp3,755,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Eurythmics,Sweet Dreams (QH),80s,Quick Hitter,1983,125,sweet-dreams-qh-vm-edit.mp3,sweet-dreams-qh-vm-edit.mp3,756,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Smokey Robinson & The Miracles,Tears of A Clown (QH),70s,Quick Hitter,1970,128,tears-of-a-clown-qh-vm-edit.mp3,tears-of-a-clown-qh-vm-edit.mp3,757,,0,,,,
7/25/12,DJ Elad,logo-djelad.png,Van McCoy,The Hustle (ReDrum) (QH),70s,Quick Hitter,1975,110,the-hustle-redrum-qh-elad-edit.mp3,the-hustle-redrum-qh-elad-edit.mp3,758,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Black Eyed Peas,The Time (Dirty Bit) (Aca In),10s,,2010,128,the-time-dirty-bit-aca-in-vm-edit.mp3,the-time-dirty-bit-aca-in-vm-edit.mp3,759,,0,,Yes,,
7/25/12,Victor Menegaux,logo-vm.png,Black Eyed Peas,The Time (Dirty Bit) (Aca Out),10s,,2010,128,the-time-dirty-bit-aca-out-vm-edit.mp3,the-time-dirty-bit-aca-out-vm-edit.mp3,760,,0,,Yes,,
7/25/12,Victor Menegaux,logo-vm.png,Black Eyed Peas,The Time (Dirty Bit),10s,,2010,128,the-time-dirty-bit-vm-edit.mp3,the-time-dirty-bit-vm-edit.mp3,761,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,UB40,The Way You Do The Things You Do (SE),80s,,1989,81,the-way-you-do-the-things-you-do-se-vm-edit.mp3,the-way-you-do-the-things-you-do-se-vm-edit.mp3,762,,0,,,,
7/25/12,DJ Elad,logo-djelad.png,Michael Jackson,The Way You Make Me Feel (Aca Out) (QH),80s,Quick Hitter,1987,113,the-way-you-make-me-feel-aca-out-qh-elad-edit.mp3,the-way-you-make-me-feel-aca-out-qh-elad-edit.mp3,763,,0,,Yes,,
7/25/12,DJ Phase,logo-djphase.png,Montell Jordan,This Is How We Do It (Aca Rap Out) (QH),R&B,Quick Hitter,1995,104,this-is-how-we-do-it-aca-rap-out-qh-phase-edit.mp3,this-is-how-we-do-it-aca-rap-out-qh-phase-edit.mp3,764,,0,,Yes,,
7/25/12,DJ Phase,logo-djphase.png,Montell Jordan,This Is How We Do It (Aca Rap Out) (SE),R&B,,1995,104,this-is-how-we-do-it-aca-rap-out-se-phase-edit.mp3,this-is-how-we-do-it-aca-rap-out-se-phase-edit.mp3,765,,0,,Yes,,
7/25/12,Victor Menegaux,logo-vm.png,Monifah,Touch It (SE),R&B,,1998,115,touch-it-se-vm-edit.mp3,touch-it-se-vm-edit.mp3,766,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Bob Marley & Lauryn Hill,Turn Your Lights Down Low (ReDrum) (SE),R&B,,1999,83,turn-your-lights-down-low-redrum-se-vm-edit.mp3,turn-your-lights-down-low-redrum-se-vm-edit.mp3,767,,0,,,,
7/25/12,DJ Elad,logo-djelad.png,Jermaine Stewart,We Dont Have to Take Our Clothes Off (ReDrum) (QH),80s,Quick Hitter,1986,122,we-dont-have-to-take-our-clothes-off-elad-edit.mp3,we-dont-have-to-take-our-clothes-off-elad-edit.mp3,768,,0,,,,
7/25/12,DJ Phase,logo-djphase.png,Prince,When Doves Cry (SE),80s,,1984,126,when-doves-cry-se-phase-edit.mp3,when-doves-cry-se-phase-edit.mp3,769,,0,,,,
7/25/12,DJ Elad,logo-djelad.png,702,Where My Girls At (QH),R&B,,1999,92,where-my-girls-at-qh-elad-edit.mp3,where-my-girls-at-qh-elad-edit.mp3,770,,0,,,,
7/25/12,DJ Elad,logo-djelad.png,Laid Back,White Horse (QH),80s,Quick Hitter,1983,123,white-horse-qh-elad-edit.mp3,white-horse-qh-elad-edit.mp3,771,,0,,,,
7/25/12,DJ Elad,logo-djelad.png,Britney Spears,Womanizer (Aca Out) (SE),00s,,2008,137,womanizer-aca-out-se-elad-edit.mp3,womanizer-aca-out-se-elad-edit.mp3,772,,0,,Yes,,
7/25/12,DJ Elad,logo-djelad.png,Loverboy,Working For The Weekend (ReDrum) (QH),Rock,,1981,145,working-for-the-weekend-redrum-qh-elad-edit.mp3,working-for-the-weekend-redrum-qh-elad-edit.mp3,773,,0,,,,
7/25/12,DJ Elad,logo-djelad.png,Britney Spears,You Drive Me Crazy (QH),90s,Quick Hitter,1999,104,you-drive-me-crazy-qh-elad-edit.mp3,you-drive-me-crazy-qh-elad-edit.mp3,774,,0,,,,
7/25/12,DJ Elad,logo-djelad.png,Leo Sayer,You Make Me Feel Like Dancing (QH),70s,Quick Hitter,1976,96,you-make-me-feel-like-dancing-qh-elad-edit.mp3,you-make-me-feel-like-dancing-qh-elad-edit.mp3,775,,0,,,,
7/25/12,DJ Elad,logo-djelad.png,Olivia Newton John & John Travolta,Youre The One That I Want (Cold Out),70s,,1978,107,youre-the-one-that-i-want-cold-out-elad-edit.mp3,youre-the-one-that-i-want-cold-out-elad-edit.mp3,776,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Bee Gees,You Should Be Dancing (ReDrum),70s,,1976,120,you-should-be-dancing-redrum-vm-edit.mp3,you-should-be-dancing-redrum-vm-edit.mp3,777,,0,,,,
7/25/12,Victor Menegaux,logo-vm.png,Terence Trent DArby,Wishing Well (SE),80s,,1987,105,wishing-well-se-vm-edit.mp3,wishing-well-se-vm-edit.mp3,778,,0,,,,
7/29/12,DJ Elad,logo-djelad.png,Jet,Are You Gonna Be My Girl (QH),Alternative,Quick Hitter,2003,105,are-you-gonna-be-my-girl-qh-elad-edit.mp3,are-you-gonna-be-my-girl-qh-elad-edit.mp3,779,,0,,,,
7/29/12,DJ Elad,logo-djelad.png,Carly Rae Jepsen,Call Me Maybe (Beatpella In / Aca Out),10s,,2011,128,call-me-maybe-beatpella-in-aca-out-elad-edit.mp3,call-me-maybe-beatpella-in-aca-out-elad-edit.mp3,780,,0,,,,
7/29/12,DJ Elad,logo-djelad.png,Carly Rae Jepsen,Call Me Maybe (Beatpella In / Aca Out) (Version 2),10s,,2011,128,call-me-maybe-beatpella-in-aca-out-version-2-elad-edit.mp3,call-me-maybe-beatpella-in-aca-out-version-2-elad-edit.mp3,781,,0,,,,
7/29/12,DJ Elad,logo-djelad.png,TV Themes,Doogie Howser MD (ReDrum),80s,,1989,117,doogie-howser-md-redrum-elad-edit.mp3,doogie-howser-md-redrum-elad-edit.mp3,782,,0,,,,Yes
7/29/12,DJ Elad,logo-djelad.png,Isley Brothers,Fight The Power (SE),70s,,1975,120,fight-the-power-se-elad-edit.mp3,fight-the-power-se-elad-edit.mp3,783,,0,,,,
7/29/12,DJ Elad,logo-djelad.png,Diana Ross,Im Coming Out (Aca Out) (QH),80s,Quick Hitter,1980,110,im-coming-out-aca-out-qh-elad-edit.mp3,im-coming-out-aca-out-qh-elad-edit.mp3,784,,0,,Yes,,
7/29/12,DJ Elad,logo-djelad.png,Exile,Kiss You All Over (ReDrum) (SE),70s,,1978,104,kiss-you-all-over-redrum-se.mp3,kiss-you-all-over-redrum-se.mp3,785,,0,,,,
7/29/12,DJ Elad,logo-djelad.png,Faith Hill,This Kiss (ReDrum) (SE),Country,,1998,100,this-kiss-redrum-se.mp3,this-kiss-redrum-se.mp3,786,,0,,,,
7/23/12,DJ Phase,logo-djphase.png,Sir Mix-A-Lot vs. Flo Rida,Baby Got Low (SE),,Mashup,,128,baby-got-low-se-phase-mashup.mp3,baby-got-low-se-phase-mashup.mp3,787,,0,,,,
7/29/12,DJ Elad,logo-djelad.png,Wayne Newton,Love Grows (Where My Rosemary Goes) (ReDrum),70s,,1970,115,love-grows-where-my-rosemary-goes-redrum-elad-edit.mp3,love-grows-where-my-rosemary-goes-redrum-elad-edit.mp3,788,,0,,,,
7/29/12,DJ Elad,logo-djelad.png,N Sync,Tearin Up My Heart (QH),90s,Quick Hitter,1998,110,tearing-up-my-heart-qh-elad-edit.mp3,tearing-up-my-heart-qh-elad-edit.mp3,789,,0,,,,
7/29/12,DJ Elad,logo-djelad.png,Annie Lennox,Walking On Broken Glass (ReDrum) (QH),90s,Quick Hitter,1992,114,walking-on-broken-glass-redrum-qh-elad-edit.mp3,walking-on-broken-glass-redrum-qh-elad-edit.mp3,790,,0,,,,
7/29/12,DJ Rowshay,contributors/logo-djrowshay.png,Nelly,#1 (DIRTY),Hip-Hop,,2001,90,1-rowshay-edit-dirty.mp3,1-rowshay-edit-dirty.mp3,791,,0,,,,
7/29/12,DJ Rowshay,contributors/logo-djrowshay.png,Change,A Lovers Holiday (QH),80s,Quick Hitter,1980,117,a-lovers-holiday-qh-rowshay-edit.mp3,a-lovers-holiday-qh-rowshay-edit.mp3,792,,0,,,,
7/29/12,DJ Rowshay,contributors/logo-djrowshay.png,Billy Ray Cyrus,Achy Breaky Heart (QH),Country,Quick Hitter,1992,122,achy-breaky-heart-qh-rowshay-edit.mp3,achy-breaky-heart-qh-rowshay-edit.mp3,793,,0,,,,
7/29/12,DJ Rowshay,contributors/logo-djrowshay.png,Jimmy Ray,Are You Jimmy Ray (QH),90s,Quick Hitter,1998,99,are-you-jimmy-ray-qh-rowshay-edit.mp3,are-you-jimmy-ray-qh-rowshay-edit.mp3,794,,0,,,,
7/23/12,DJ Phase,logo-djphase.png,Wallpaper,Best Song Ever,10s,,2011,128,best-song-ever-phase-edit.mp3,best-song-ever-phase-edit.mp3,795,,0,,,,
7/29/12,DJ Rowshay,contributors/logo-djrowshay.png,Faith Evans,All Night Long (Keep The Faith) (SE),R&B,,1998,100,all-night-long-keep-the-faith-se-rowshay-edit.mp3,all-night-long-keep-the-faith-se-rowshay-edit.mp3,796,,0,,,,
7/29/12,DJ Rowshay,contributors/logo-djrowshay.png,The Whispers,And The Beat Goes On (QH),80s,Quick Hitter,1980,113,and-the-beat-goes-on-rowshay-short-edit.mp3,and-the-beat-goes-on-rowshay-short-edit.mp3,797,,0,,,,
7/29/12,DJ Rowshay,contributors/logo-djrowshay.png,Aaliyah,Are You That Somebody?,R&B,,1998,69,are-you-that-somebody-rowshay-edit.mp3,are-you-that-somebody-rowshay-edit.mp3,798,,0,,,,
7/29/12,DJ Rowshay,contributors/logo-djrowshay.png,Maze,Before I Let You Go,80s,,1981,103,before-i-let-you-go-rowshay-edit.mp3,before-i-let-you-go-rowshay-edit.mp3,799,,0,,,,
7/24/12,Victor Menegaux,logo-vm.png,Savage Garden,I Want You (SE),90s,,1996,106,i-want-you-se-vm-edit.mp3,i-want-you-se-vm-edit.mp3,800,,0,,,,
7/23/12,DJ Phase,logo-djphase.png,Kim Carnes,Bette Davis Eyes (ReDrum) (No Samples) (SE),80s,,1981,120,bette-davis-eyes-redrum-no-samples-se-phase-edit.mp3,bette-davis-eyes-redrum-no-samples-se-phase-edit.mp3,801,,0,,,,
7/29/12,DJ Rowshay,contributors/logo-djrowshay.png,Ja Rule,Between Me and You (SE) (DIRTY),Hip-Hop,,2000,94,between-me-and-you-se-rowshay-edit-dirty.mp3,between-me-and-you-se-rowshay-edit-dirty.mp3,802,,0,,,,
7/23/12,DJ Phase,logo-djphase.png,Cobra Starship,#1 Nite,10s,,2012,126,1-nite-phase-edit.mp3,1-nite-phase-edit.mp3,803,,0,,,,
7/24/12,Victor Menegaux,logo-vm.png,George Michaels,I Want Your Sex,80s,,1987,99,i-want-your-sex-vm-edit.mp3,i-want-your-sex-vm-edit.mp3,804,,0,,,,
7/24/12,Victor Menegaux,logo-vm.png,Skee-lo,I Wish (QH),Hip-Hop,Quick Hitter,1995,98,i-wish-qh-vm-edit.mp3,i-wish-qh-vm-edit.mp3,805,,0,,,,
7/29/12,DJ Rowshay,contributors/logo-djrowshay.png,MC Luscious,Boom I Got Your Boyfriend (QH),Hip-Hop,Quick Hitter,1991,130,boom-i-got-your-boyfriend-qh-rowshay-edit.mp3,boom-i-got-your-boyfriend-qh-rowshay-edit.mp3,806,,0,,,,
7/23/12,DJ Phase,logo-djphase.png,Kim Carnes,Bette Davis Eyes (ReDrum) (Samples) (QH),80s,Quick Hitter,1981,120,bette-davis-eyes-redrum-samples-qh-phase-edit.mp3,bette-davis-eyes-redrum-samples-qh-phase-edit.mp3,807,,0,,,,
7/24/12,Victor Menegaux,logo-vm.png,Skee-lo,I Wish (Aca Out) (QH),Hip-Hop,Quick Hitter,1995,98,i-wish-qm-aca-out-vm-edit.mp3,i-wish-qm-aca-out-vm-edit.mp3,808,,0,,Yes,,
7/25/12,Victor Menegaux,logo-vm.png,Janet Jackson,All For You (QH),00s,Quick Hitter,2001,114,all-for-you-qh-vm-edit.mp3,all-for-you-qh-vm-edit.mp3,809,,0,,,,
